,id,age,ova,pot,value,release clause,total stats,base stats
14079,255000,21,69,78,1700000,2900000,1592,353
14080,255001,18,58,77,250000,606000,1612,328
14081,255003,18,55,71,170000,319000,1443,287
14082,255009,18,64,84,925000,2200000,1791,373
14083,255012,21,63,70,475000,1100000,1447,330
14084,255014,23,52,59,50000,110000,865,289
14085,255015,18,60,78,425000,1100000,1470,316
14086,255018,23,64,73,650000,1500000,1533,333
14087,255021,23,66,72,875000,1800000,1588,355
14088,255028,22,63,70,500000,825000,1653,351
14089,255031,21,58,70,230000,391000,1386,298
14090,255032,21,58,66,170000,289000,1384,305
14091,255033,21,54,63,100000,170000,1303,290
14092,255036,18,60,78,425000,882000,1434,309
14093,255037,22,60,68,300000,435000,1669,356
14094,255038,22,59,65,190000,276000,1381,294
14095,255043,20,63,77,825000,1800000,1432,321
14096,255046,21,68,76,100000,1900000,960,368
14097,255047,24,64,70,550000,1300000,1365,290
14098,255051,20,63,72,575000,1400000,1447,312
14099,255053,25,66,71,625000,1400000,1031,363
14100,255055,28,67,67,650000,1400000,1714,371
14101,255060,28,62,62,325000,699000,1499,318
14102,255062,20,55,68,140000,389000,1268,274
14103,255063,25,56,61,110000,245000,1469,310
14104,255064,25,55,60,100000,223000,1473,318
14105,255070,18,57,79,230000,644000,1411,316
14106,255072,19,57,76,220000,534000,1324,278
14107,255075,20,59,68,240000,576000,1489,325
14108,255079,18,62,77,525000,984000,1038,343
14109,255091,22,60,68,300000,705000,1539,327
14110,255092,19,58,70,220000,418000,1598,341
14111,255098,23,61,67,350000,823000,1546,338
14112,255100,27,65,68,575000,100000,1447,312
14113,255102,21,64,74,725000,1700000,1462,323
14114,255105,20,65,74,850000,1500000,1602,351
14115,255106,20,62,75,550000,1400000,1372,305
14116,255108,22,62,68,400000,940000,1582,345
14117,255109,22,63,70,525000,814000,1766,376
14118,255110,22,59,69,230000,391000,1281,286
14119,255111,20,65,80,1100000,2600000,1758,386
14120,255114,21,62,74,550000,1200000,1620,339
14121,255115,17,62,79,550000,1300000,1439,308
14122,255120,16,55,78,160000,464000,1381,303
14123,255124,17,57,72,210000,488000,1530,320
14124,255127,35,61,61,70000,151000,962,331
14125,255129,30,61,62,200000,445000,923,318
14126,255130,21,54,65,110000,187000,1445,307
14127,255134,26,68,71,975000,2200000,1698,367
14128,255136,23,55,61,100000,165000,1261,270
14129,255137,21,61,76,525000,1100000,1466,310
14130,255140,19,64,79,975000,2700000,1693,357
14131,255142,17,61,81,475000,1500000,1543,336
14132,255144,19,62,75,525000,1500000,1460,325
14133,255145,18,58,69,190000,323000,1585,344
14134,255147,18,55,71,170000,353000,1315,278
14135,255151,17,59,74,250000,631000,878,320
14136,255154,22,66,76,925000,1700000,1572,338
14137,255155,22,59,67,230000,552000,1423,294
14138,255157,18,54,70,140000,270000,1426,321
14139,255158,20,65,78,975000,2200000,1457,315
14140,255159,22,58,65,140000,252000,947,329
14141,255169,28,65,65,550000,1200000,1524,324
14142,255171,23,61,67,300000,720000,1415,308
14143,255174,17,60,77,400000,950000,1586,336
14144,255177,23,57,63,140000,231000,1512,322
14145,255178,21,54,67,110000,234000,830,292
14146,255186,25,64,69,525000,853000,1622,351
14147,255187,28,63,63,375000,806000,1615,346
14148,255188,19,48,58,45000,79000,1181,245
14149,255189,19,64,77,850000,2400000,1637,348
14150,255190,18,61,79,525000,1200000,1532,327
14151,255191,26,61,65,300000,668000,1470,313
14152,255194,26,61,63,300000,668000,1530,339
14153,255198,25,69,72,1300000,200000,1857,395
14154,255201,30,62,62,300000,645000,1433,301
14155,255202,32,61,61,160000,344000,1410,302
14156,255203,36,62,62,50000,108000,986,341
14157,255204,28,61,61,250000,538000,1478,325
14158,255205,19,57,74,210000,446000,1596,338
14159,255206,17,58,80,275000,798000,1417,313
14160,255208,20,52,64,70000,102000,818,284
14161,255210,19,63,79,775000,1500000,1672,366
14162,255216,18,61,77,525000,1100000,1462,328
14163,255218,18,61,81,475000,1300000,1431,309
14164,255223,20,64,77,875000,2100000,1519,324
14165,255224,19,58,69,210000,420000,1412,292
14166,255226,18,58,73,275000,516000,1407,309
14167,255228,18,57,71,210000,394000,1422,303
14168,255233,18,59,77,325000,674000,1512,315
14169,255234,18,60,76,425000,882000,1470,323
14170,255235,18,60,73,350000,726000,1549,336
14171,255236,19,61,73,350000,595000,940,328
14172,255241,19,66,80,1400000,300000,1540,338
14173,255242,18,57,74,210000,446000,1507,316
14174,255247,19,56,73,180000,356000,1364,297
14175,255252,23,63,71,500000,775000,1568,354
14176,255255,21,60,70,300000,690000,1671,344
14177,255257,17,69,87,2100000,5500000,1677,354
14178,255258,21,62,74,550000,990000,1563,333
14179,255260,23,54,63,110000,259000,1270,276
14180,255262,27,60,63,180000,401000,884,327
14181,255264,36,59,59,30000,65000,1322,272
14182,255266,17,54,72,110000,261000,882,291
14183,255268,20,61,76,550000,1500000,1519,325
14184,255270,21,60,72,350000,805000,1506,319
14185,255272,17,52,75,110000,275000,1397,300
14186,255273,22,61,70,350000,595000,1326,291
14187,255274,25,62,66,350000,464000,1334,290
14188,255278,22,66,76,950000,1600000,1649,371
14189,255285,33,65,65,250000,338000,1444,313
14190,255290,19,60,75,375000,100000,879,315
14191,255291,24,55,61,80000,136000,1094,306
14192,255302,31,63,63,275000,591000,1470,322
14193,255303,18,60,78,350000,919000,932,337
14194,255305,18,59,78,325000,821000,1520,335
14195,255307,20,61,73,450000,765000,1598,340
14196,255308,21,62,72,400000,680000,931,339
14197,255310,23,62,69,425000,701000,1602,349
14198,255311,20,55,69,160000,340000,1266,280
14199,255314,20,58,72,250000,619000,1368,305
14200,255316,21,64,73,650000,1200000,1401,302
14201,255318,22,60,66,250000,425000,1657,366
14202,255320,20,55,64,120000,216000,1443,303
14203,255324,21,52,60,70000,102000,1337,287
14204,255333,20,63,72,525000,893000,1445,309
14205,255334,19,60,71,275000,481000,938,325
14206,255339,17,61,76,500000,1100000,1495,319
14207,255340,20,68,76,1200000,2900000,1705,374
14208,255341,21,66,74,950000,2300000,1533,343
14209,255343,21,71,81,3800000,9100000,1828,389
14210,255345,22,56,63,100000,235000,856,296
14211,255348,18,58,73,250000,519000,1449,319
14212,255351,19,63,79,750000,1600000,1683,357
14213,255352,20,62,76,675000,1400000,1654,348
14214,255353,26,68,71,1100000,1700000,1771,389
14215,255360,18,55,71,170000,319000,1378,298
14216,255362,21,62,72,450000,855000,1526,334
14217,255365,20,56,70,200000,395000,1482,320
14218,255370,19,64,76,800000,1400000,1580,339
14219,255374,20,54,68,150000,311000,1570,334
14220,255377,19,61,78,550000,1400000,1523,332
14221,255378,18,55,74,150000,311000,1336,278
14222,255380,22,68,75,1100000,2200000,1757,385
14223,255389,21,62,70,350000,665000,923,330
14224,255391,18,59,82,325000,943000,1523,325
14225,255393,23,62,70,450000,698000,1474,322
14226,255394,17,55,73,160000,372000,1532,319
14227,255397,20,60,73,375000,778000,1598,332
14228,255402,19,58,74,275000,639000,1422,308
14229,255404,19,60,73,400000,890000,1404,288
14230,255406,19,61,74,425000,924000,1357,288
14231,255409,20,70,81,3100000,500000,1733,377
14232,255410,25,60,65,250000,331000,1435,311
14233,255412,20,60,71,275000,468000,888,318
14234,255419,21,57,66,160000,336000,1372,291
14235,255420,24,68,72,1200000,1900000,1566,337
14236,255424,19,59,77,275000,777000,945,320
14237,255430,18,54,76,150000,473000,1441,310
14238,255432,18,62,77,625000,1700000,1556,339
14239,255433,18,57,74,180000,338000,864,309
14240,255435,17,55,70,160000,452000,1322,292
14241,255438,18,58,75,250000,469000,1410,305
14242,255439,19,56,70,190000,356000,1264,278
14243,255440,18,59,73,325000,609000,1523,321
14244,255441,19,62,76,600000,1300000,1468,322
14245,255445,19,64,77,775000,1500000,1503,334
14246,255449,19,60,73,350000,656000,1524,333
14247,255450,23,64,69,600000,1200000,1590,342
14248,255451,28,63,63,325000,699000,1444,315
14249,255454,22,62,68,425000,701000,1649,359
14250,255456,21,64,71,575000,100000,1704,372
14251,255457,21,58,72,250000,531000,1382,301
14252,255462,21,64,78,975000,200000,1675,358
14253,255464,20,64,77,850000,1600000,1730,371
14254,255467,18,56,67,130000,234000,1277,274
14255,255469,22,63,69,450000,653000,1495,324
14256,255472,22,75,84,10500000,23100000,1856,394
14257,255474,17,59,75,300000,758000,1530,327
14258,255475,20,78,88,1700000,27200000,1924,413
14259,255485,18,62,73,375000,881000,951,336
14260,255486,19,63,80,800000,2200000,1544,331
14261,255505,25,67,71,875000,1300000,1710,371
14262,255507,19,53,63,90000,189000,1346,281
14263,255516,20,62,73,525000,866000,1498,322
14264,255523,21,65,73,725000,1600000,1644,358
14265,255524,22,62,72,450000,100000,1384,298
14266,255525,18,55,70,170000,429000,1296,272
14267,255528,21,61,75,550000,1400000,1686,363
14268,255529,18,64,80,950000,2500000,1522,324
14269,255530,18,61,78,525000,1500000,1616,337
14270,255532,18,59,75,325000,691000,1446,304
14271,255533,21,59,69,250000,550000,1554,331
14272,255537,19,59,73,325000,674000,1514,325
14273,255541,22,64,71,575000,949000,1531,341
14274,255544,18,54,66,100000,145000,1452,314
14275,255554,19,49,64,60000,113000,1285,269
14276,255557,19,61,73,400000,620000,1458,320
14277,255558,16,55,79,160000,464000,1313,278
14278,255559,20,55,68,160000,316000,1341,290
14279,255561,18,61,75,475000,1100000,1524,336
14280,255562,20,57,74,230000,477000,1429,304
14281,255564,19,57,72,220000,457000,1384,293
14282,255565,23,67,74,1100000,1700000,1797,383
14283,255577,21,59,68,240000,552000,1401,306
14284,255580,20,60,74,425000,882000,1537,335
14285,255586,22,66,72,875000,1300000,1844,389
14286,255590,22,62,69,400000,580000,1547,342
14287,255592,23,63,69,500000,725000,1656,341
14288,255593,23,60,65,275000,364000,1553,322
14289,255594,18,64,78,950000,1800000,1684,348
14290,255611,18,59,79,325000,878000,1570,327
14291,255617,22,49,55,40000,70000,1253,264
14292,255618,31,49,49,25000,39000,1246,267
14293,255641,21,57,67,130000,306000,907,298
14294,255642,21,56,65,140000,203000,1356,297
14295,255644,20,57,68,180000,297000,1420,306
14296,255645,24,64,67,500000,1100000,1445,319
14297,255649,19,60,72,325000,764000,1367,306
14298,255651,18,55,70,160000,444000,1464,318
14299,255652,18,58,73,250000,694000,1376,309
14300,255654,20,66,82,1300000,300000,1638,349
14301,255662,20,56,64,120000,282000,1311,282
14302,255671,17,54,68,130000,361000,1375,289
14303,255674,19,59,71,220000,517000,880,312
14304,255681,19,58,72,230000,638000,866,314
14305,255682,17,58,74,230000,638000,1366,295
14306,255683,22,61,67,300000,705000,1476,317
14307,255684,25,63,68,450000,100000,1707,365
14308,255687,19,70,78,2300000,5500000,1637,365
14309,255691,19,62,79,650000,1300000,1668,358
14310,255693,21,56,65,130000,286000,1524,323
14311,255699,22,67,76,1200000,2100000,1639,361
14312,255703,20,62,72,450000,653000,1651,351
14313,255707,18,54,64,100000,145000,1322,282
14314,255718,20,51,61,60000,141000,1412,305
14315,255727,19,55,71,140000,389000,793,292
14316,255728,20,52,64,80000,188000,1263,278
14317,255730,18,53,72,120000,333000,1398,305
14318,255736,22,66,73,900000,1500000,1753,380
14319,255738,18,57,70,180000,473000,1542,322
14320,255739,19,55,69,170000,480000,1392,287
14321,255741,23,56,63,110000,165000,1356,294
14322,255742,22,65,72,750000,1100000,1689,362
14323,255744,17,57,77,210000,515000,1399,307
14324,255755,18,52,66,100000,213000,1338,292
14325,255761,26,66,67,775000,1100000,1626,342
14326,255762,18,55,73,170000,353000,1421,304
14327,255772,21,59,72,300000,623000,1485,319
14328,255773,24,63,68,500000,888000,1467,302
14329,255776,17,56,73,180000,356000,1497,310
14330,255778,18,55,71,160000,340000,1536,327
14331,255781,20,65,76,850000,1900000,1519,340
14332,255784,23,54,63,110000,259000,1304,289
14333,255787,22,57,66,160000,376000,1386,305
14334,255788,22,53,64,100000,235000,1273,269
14335,255789,18,59,77,325000,723000,1451,325
14336,255790,22,55,64,110000,259000,1309,280
14337,255797,16,52,72,100000,315000,1384,294
14338,255800,22,55,61,80000,188000,843,292
14339,255803,22,54,63,100000,235000,1259,275
14340,255805,20,57,66,140000,329000,1351,296
14341,255806,23,52,60,70000,165000,1387,297
14342,255808,21,53,62,90000,212000,1403,295
14343,255809,19,51,65,80000,222000,1279,268
14344,255814,18,54,72,130000,361000,1424,301
14345,255816,18,56,72,190000,527000,1330,294
14346,255818,21,53,62,90000,212000,1278,270
14347,255824,19,56,69,160000,340000,1253,269
14348,255827,21,61,69,350000,578000,1330,284
14349,255831,19,59,73,300000,563000,1514,326
14350,255832,21,63,75,600000,100000,1618,349
14351,255835,21,62,72,500000,725000,1652,355
14352,255838,18,59,76,300000,698000,1506,326
14353,255839,17,64,81,900000,2200000,1469,308
14354,255842,18,53,67,110000,206000,1269,284
14355,255843,18,55,72,150000,281000,1454,325
14356,255854,19,58,75,250000,681000,1257,263
14357,255855,23,62,68,375000,544000,1658,348
14358,255858,21,63,72,575000,100000,1437,300
14359,255860,18,60,72,350000,630000,1419,300
14360,255862,20,72,85,600000,1700000,1722,378
14361,255866,17,58,75,250000,694000,1501,318
14362,255875,20,57,71,210000,415000,1278,276
14363,255876,21,64,71,650000,1600000,1542,339
14364,255878,20,59,66,200000,470000,1440,305
14365,255882,17,63,77,675000,1900000,1492,328
14366,255885,29,66,67,600000,945000,1427,300
14367,255889,20,65,75,875000,2100000,1530,343
14368,255891,20,71,82,3800000,7200000,1570,340
14369,255894,17,59,76,275000,543000,1474,327
14370,255899,18,60,72,350000,823000,1349,299
14371,255906,19,60,76,425000,839000,1356,300
14372,255908,19,50,63,50000,139000,1212,256
14373,255912,23,54,62,100000,195000,1331,293
14374,255927,18,55,68,140000,291000,1531,329
14375,255928,18,61,78,525000,984000,1606,355
14376,255932,17,58,78,230000,690000,1360,285
14377,255933,17,56,74,180000,419000,1335,284
14378,255935,19,56,72,190000,442000,1532,307
14379,255943,21,69,79,1700000,4100000,1774,386
14380,255947,21,62,70,425000,701000,1539,329
14381,255948,19,50,65,60000,131000,1354,286
14382,255949,24,65,70,650000,1400000,1506,331
14383,255952,19,60,75,375000,100000,921,323
14384,255953,21,62,70,350000,805000,887,337
14385,255955,19,59,71,250000,413000,1412,325
14386,255956,24,58,64,160000,264000,1303,281
14387,255957,19,49,64,60000,167000,1410,296
14388,255958,19,47,63,60000,167000,1301,273
14389,255969,19,56,68,160000,232000,1412,307
14390,255971,18,55,75,160000,392000,1548,330
14391,255972,19,61,76,550000,1100000,1512,329
14392,255976,17,53,74,110000,248000,811,294
14393,255977,22,61,72,400000,680000,1427,303
14394,255979,19,57,67,160000,264000,1367,304
14395,255982,19,53,65,80000,188000,949,312
14396,255986,16,48,58,30000,53000,810,254
14397,255990,19,50,58,40000,70000,1459,307
14398,255998,19,56,67,140000,329000,1511,328
14399,256016,20,63,75,625000,1100000,1748,376
14400,256019,20,59,70,275000,481000,1625,347
14401,256021,21,69,79,1600000,3800000,1514,337
14402,256022,23,52,60,80000,188000,1466,318
14403,256024,23,59,70,240000,408000,1412,316
14404,256027,23,58,64,170000,289000,1529,318
14405,256028,22,59,66,220000,374000,1532,333
14406,256029,17,54,75,150000,375000,1386,295
14407,256030,18,56,72,190000,451000,1414,301
14408,256035,18,64,81,925000,1700000,1577,347
14409,256036,18,57,72,210000,509000,1535,325
14410,256039,17,55,75,160000,400000,1392,292
14411,256040,20,58,74,250000,469000,1428,303
14412,256044,21,63,73,550000,1300000,1660,348
14413,256047,19,58,74,275000,571000,1491,329
14414,256051,20,55,71,170000,480000,1455,308
14415,256053,19,54,69,120000,255000,870,292
14416,256055,20,56,68,150000,293000,1271,267
14417,256058,18,61,74,400000,1100000,1503,324
14418,256059,23,59,68,240000,552000,1429,304
14419,256060,28,54,54,70000,109000,1316,286
14420,256065,20,63,77,825000,1800000,1542,333
14421,256068,22,60,70,300000,705000,1383,305
14422,256070,22,55,64,110000,182000,1370,291
14423,256079,18,58,73,250000,706000,1527,334
14424,256080,20,63,75,600000,1100000,1529,321
14425,256081,19,57,71,190000,404000,856,309
14426,256085,18,54,69,130000,361000,1256,268
14427,256086,21,63,76,700000,1900000,1505,331
14428,256087,17,58,80,250000,788000,1358,301
14429,256090,21,66,71,875000,1900000,1565,333
14430,256096,20,57,71,230000,627000,1322,279
14431,256097,18,61,75,475000,1300000,1401,304
14432,256098,18,65,78,975000,200000,1681,349
14433,256104,18,64,79,925000,200000,1642,362
14434,256107,21,56,68,160000,264000,1494,322
14435,256115,18,63,80,750000,1700000,1565,333
14436,256118,20,61,72,400000,800000,1565,334
14437,256119,18,61,75,500000,1100000,1742,362
14438,256123,20,60,74,425000,988000,1457,306
14439,256125,21,64,74,725000,1700000,1573,331
14440,256127,16,51,72,80000,184000,1262,281
14441,256128,18,59,77,300000,848000,1551,322
14442,256130,21,55,69,160000,364000,1374,298
14443,256136,20,58,70,230000,552000,1498,323
14444,256139,20,61,70,350000,840000,1429,305
14445,256149,20,67,78,1200000,2900000,1637,353
14446,256157,18,59,72,275000,777000,1430,305
14447,256158,21,67,78,1200000,2900000,1697,363
14448,256166,19,51,64,70000,194000,1328,280
14449,256169,20,59,70,275000,468000,1421,295
14450,256180,21,54,64,110000,259000,1456,315
14451,256182,20,56,68,160000,376000,1356,294
14452,256185,20,55,65,130000,306000,1445,315
14453,256195,18,48,68,60000,192000,1152,244
14454,256197,18,58,78,250000,625000,1341,289
14455,256199,16,51,69,70000,198000,1410,288
14456,256217,18,54,73,140000,291000,1435,315
14457,256218,22,62,73,475000,831000,1614,353
14458,256219,21,64,73,700000,1200000,1614,344
14459,256225,22,63,68,425000,648000,1515,333
14460,256226,23,61,66,325000,496000,1447,322
14461,256249,23,64,73,700000,1300000,1497,313
14462,256261,18,62,79,575000,1300000,1547,329
14463,256264,20,56,69,180000,428000,1340,290
14464,256268,18,60,80,425000,1100000,1503,324
14465,256273,31,61,61,190000,276000,1315,295
14466,256275,27,59,60,160000,244000,1371,301
14467,256276,26,62,66,275000,419000,990,351
14468,256279,28,61,61,220000,319000,1296,286
14469,256280,20,52,64,90000,180000,1431,308
14470,256281,19,62,70,375000,619000,1502,332
14471,256282,27,64,64,475000,689000,1626,350
14472,256290,28,59,59,160000,232000,1448,320
14473,256291,31,59,59,140000,203000,1462,307
14474,256292,21,62,73,525000,945000,1647,370
14475,256296,23,60,67,275000,495000,1486,325
14476,256306,16,57,80,230000,667000,1490,304
14477,256307,17,62,82,600000,1500000,1607,338
14478,256308,17,57,73,190000,461000,1308,275
